order_id,order_date,customer_id,product_category,region,quantity,unit_price,discount,payment_method,delivery_days,customer_rating,revenue
52540,2025-08-15,854d0ab3-d156-4466-90a3-ef352f6f4900,Fashion,Asia,4,339.86,0.1,Cash,7.0,2.8,1223.5
95696,2025-06-17,034b6934-978c-4b44-bde3-2e62b95532ba,Home,Asia,5,8.45,0.0,Cash,6.0,4.5,42.25
4832,2024-01-18,6e43b319-f929-4271-b220-58f9bdb2fd9e,Toys,Oceania,1,29.14,0.0,CreditCard,2.0,2.3,29.14
93051,2023-02-16,4e3bb717-f1e9-4272-9fe4-1894898ba230,Home,Africa,1,248.26,0.05,Cash,1.0,2.4,235.85
13774,2024-09-11,359758ba-e355-4ffe-8314-8ef96e0cbe86,Toys,Oceania,5,182.74,0.0,Cash,5.0,2.9,913.7
98296,2024-03-28,f0df1708-65cc-4686-a7d5-0d916ef8051f,Home,Oceania,5,416.41,0.05,PayPal,3.0,5.0,1977.95
37180,2024-07-26,743b09e9-e24f-4845-a014-d8d425c2a208,Electronics,Africa,2,76.89,0.1,CreditCard,3.0,4.5,138.4
96712,2024-10-30,921bb998-2c6a-40da-b119-96effa1e8469,Beauty,Oceania,4,36.89,0.0,BankTransfer,2.0,3.0,147.56
57888,2023-04-26,8cc04ee7-d667-4e69-bc30-bdf2c6aac453,Automotive,Europe,4,484.01,0.05,BankTransfer,7.0,4.8,1839.24
19525,2024-03-24,315f6ced-bf07-42aa-9f9b-debbec77139b,Beauty,Oceania,1,282.78,0.15,Cash,8.0,2.1,240.36
53278,2023-11-05,e3ed0d4c-6ed1-440e-89b2-aa913bf75895,Sports,Asia,4,433.701,0.0,PayPal,1.0,5.0,1734.8
62334,2025-03-26,ad74135b-60c8-4f8d-9a04-17d9fe78109c,Toys,South America,1,290.24,0.0,BankTransfer,9.0,4.6,290.24
36961,2024-11-12,c372710d-1d47-46b9-82f0-5e1e03053c1e,Sports,Europe,6,430.677,0.0,BankTransfer,3.0,4.0,2584.06
22123,2025-01-21,caa7c04f-c2de-434a-a46d-87b83664fe70,Electronics,Africa,3,184.02,0.0,CreditCard,5.0,3.0,552.06
75710,2024-01-17,8a211b88-8866-4ea4-9520-f08844d01c4d,Sports,Asia,4,181.44,0.1,CreditCard,1.0,3.8,653.18
12967,2023-11-01,e5d6ce9f-c751-4523-897c-9f4e19870d8c,Toys,Africa,5,282.879,0.05,PayPal,2.0,3.7,1343.68
18167,2023-01-31,4c38325e-df88-412a-8168-5283d50a151c,Toys,Oceania,5,246.41,0.05,BankTransfer,2.0,4.1,1170.45
35481,2025-04-10,d69d09a4-7678-4f04-a161-4e8f91ca2b5e,Automotive,South America,5,478.31,0.0,BankTransfer,8.0,2.9,
95853,2024-12-31,da12e424-1d7a-4394-83c6-b64adb22bdac,Home,North America,3,257.01,0.0,Cash,4.0,4.9,771.03
43296,2024-07-04,5f0a0c49-90a6-42d9-9999-d15dc6b8ec98,Fashion,South America,2,274.5,0.0,CreditCard,1.0,4.9,549.0
63284,2025-10-17,e7ea85d8-95fc-4e19-8b43-b01975498dae,Fashion,South America,2,425.48,0.0,PayPal,5.0,4.3,850.96
30335,2024-11-18,76f1d068-e713-471a-bc57-6cf6a693c652,Beauty,Europe,3,232.659,0.0,CreditCard,7.0,3.7,697.98
71660,2025-06-20,df1c9cd7-5100-4d30-ac95-c1ad49c0bff4,Beauty,Africa,5,193.46,0.0,PayPal,7.0,4.3,967.3
65936,2024-04-26,799a2331-a8ac-4073-91dd-c674a41674f1,Electronics,Europe,2,300.54,0.0,PayPal,7.0,3.8,601.08
3167,2023-04-17,afd5b90b-41a6-4c90-a91c-0da1a5630d3a,Toys,South America,4,338.62,0.0,Cash,4.0,4.8,1354.48
68234,2025-12-28,e2dfa949-836e-4c5f-bdef-4bc322dca10f,Toys,South America,4,217.18,0.0,Cash,4.0,4.6,868.72
43166,2024-08-26,b4da51c6-82ad-4bd9-ba3c-59b63401cef8,Automotive,Oceania,5,222.23,0.05,CreditCard,5.0,3.3,1055.59
68967,2024-05-22,768250ec-554e-44a6-969e-f4f8dbfc1df4,Sports,Oceania,4,,0.0,PayPal,1.0,4.8,800.6
52294,2025-02-27,6ab7520d-2545-42e1-a8e4-1ff60f0e6459,Beauty,Europe,4,87.38,0.0,CreditCard,8.0,4.6,349.52
25012,2025-07-22,4b254c58-c32c-4d66-b7b5-46521de3c9e1,Fashion,Asia,5,247.68,0.1,PayPal,8.0,4.0,1114.56
97549,2024-03-14,919a3950-fad3-4e06-b1f6-7c7b546760b3,Automotive,Europe,2,370.05,0.0,Cash,9.0,4.8,740.1
46129,2025-02-13,c2cb0dc5-3ec9-4e84-8dd6-cc77067b7dc9,Home,Asia,2,395.13,0.0,Cash,8.0,4.6,790.26
39184,2024-07-19,ce3b2247-fbd9-4ffc-b63c-bb055a69008e,Fashion,Europe,2,301.16,0.1,CreditCard,4.0,2.5,542.09
77745,2023-03-18,d7f7cbb4-1112-458f-a50f-43f3dee99a76,Beauty,South America,4,121.72,0.05,CreditCard,4.0,2.8,462.54
75308,2024-07-16,f8cf0485-133d-4c8c-9d74-562edbafd4c9,Sports,North America,3,77.97,0.0,CreditCard,4.0,3.3,233.91
9846,2024-02-23,f53d488d-e994-4cd2-9ab9-5b799f76385e,Fashion,North America,5,214.34,0.2,CreditCard,9.0,4.1,857.36
39549,2025-05-29,d8c06b4d-7466-461b-9f25-f6b4b6612bf9,Fashion,South America,4,432.37,0.05,Cash,9.0,4.8,1643.01
24935,2023-01-29,5e351973-b733-4c9e-977b-08a8f5ffb939,Toys,Europe,5,34.58,0.0,Cash,4.0,2.8,172.9
28602,2025-06-14,a80acc8d-7a7b-4270-83e4-4f57856b1d9b,Sports,Europe,5,494.67,0.05,BankTransfer,9.0,2.6,2349.68
19125,2024-07-19,5c8f6375-a2c6-4f57-b52e-ffa6ed323242,Automotive,Asia,2,131.31,0.0,PayPal,2.0,4.4,262.62
47494,2023-08-07,95322664-6f92-4f36-9761-1f80c9e28644,Beauty,Africa,2,220.91,0.15,BankTransfer,6.0,3.2,375.55
10982,2024-11-02,d98d214f-c2ab-4876-b71b-d82d635589f4,Beauty,Europe,3,239.013,0.1,CreditCard,5.0,2.3,645.34
12770,2024-06-19,c5b504dd-4e28-45e9-b708-0b78bebf5e40,Fashion,Europe,4,56.84,0.0,CreditCard,1.0,4.1,227.36
89013,2025-04-04,3ce45dd7-57c0-4147-8548-de1602230fec,Sports,Oceania,3,411.25,0.0,BankTransfer,7.0,2.3,1233.75
72812,2025-04-24,bb688c2c-780b-4ab7-86b4-8b84f3cd7717,Automotive,Asia,4,128.1,0.0,PayPal,2.0,4.0,512.4
50207,2025-02-17,35354a93-0a94-482b-b85a-ef5b36cf56e7,Automotive,Africa,2,254.7,0.05,Cash,7.0,3.1,483.93
80996,2023-02-20,26f08b2a-f130-43c2-aece-3669b0ae3571,Electronics,Asia,1,262.34,0.0,BankTransfer,5.0,2.8,262.34
15836,2025-06-01,9002e0d3-d853-4f6e-87ed-f53f7b8629f6,Fashion,Oceania,1,216.4,0.0,CreditCard,2.0,3.6,216.4
20136,2024-09-23,1e001af7-0112-4d83-a232-df5c85c84ccb,Home,Oceania,1,492.12,0.15,BankTransfer,8.0,3.9,418.3
58396,2023-07-18,601f41d4-5798-47dd-97d0-87ccf3842faf,Automotive,South America,1,223.44,0.2,Cash,4.0,3.0,178.75
54926,2023-06-20,efaf272d-69b7-4cc7-a8f5-8d016109234e,Home,Africa,4,219.49,0.0,,3.0,2.3,877.96
58699,2024-05-12,69079e93-aeb1-4522-9ecc-bc94eb586c90,Toys,Oceania,3,60.34,0.0,PayPal,5.0,2.3,181.02
81436,2023-03-27,c276445b-6d18-4dc3-8adf-d1de5f27c920,Beauty,Africa,5,183.11,0.2,Cash,9.0,2.6,732.44
69019,2024-11-06,e503b22b-fbd7-406c-81ab-d289482a5282,Fashion,South America,3,266.733,0.0,Cash,5.0,2.4,800.2
45758,2023-12-13,9555da6e-0eb8-406e-8f74-850fc34adc6e,Automotive,Asia,5,318.75,0.0,BankTransfer,3.0,3.3,1593.75
45146,2023-09-24,589d98cf-5978-440c-baac-81b398570e9e,Automotive,North America,2,19.01,0.1,CreditCard,9.0,2.9,34.22
98711,2024-12-25,d8289d23-bbc1-45b4-950d-46dbc20bbe47,Home,Asia,5,483.47,0.05,CreditCard,9.0,2.9,2296.48
34861,2025-07-13,9813613f-f772-40bc-bb43-b082fab4f6a7,Toys,,2,406.45,0.0,CreditCard,4.0,3.7,812.9
88072,2023-04-29,4bfeaf51-ae5f-48a7-8ca1-545b555c7459,Electronics,South America,5,462.63,0.05,Cash,7.0,2.7,2197.49
37476,2025-01-30,f19ba98d-3814-4caf-885f-8a0851a7cc62,Electronics,South America,3,67.03,0.05,CreditCard,1.0,4.1,191.04
38250,2023-11-29,e9f66b89-cbe0-421b-8145-0c9b56717057,Home,South America,4,312.66,0.0,BankTransfer,7.0,4.5,1250.64
19309,2025-06-06,b1bb5f1f-a515-42c2-9e34-2c861e29a57b,Sports,South America,2,345.48,0.15,PayPal,6.0,2.1,587.32
4882,2023-09-27,c44b04e8-f51e-4df3-86c3-998e8f14aac7,Toys,Europe,3,425.99,0.1,Cash,2.0,2.3,1150.17
65946,2024-08-02,cd8badd2-8fcb-4cf8-a3de-261fa5cb2573,Home,Oceania,5,335.51,0.0,CreditCard,6.0,2.1,1677.55
93812,2023-09-04,10bfdba1-50cf-4f30-9b29-dfd2d24ca24d,Sports,North America,3,11.11,0.0,CreditCard,1.0,2.7,33.33
89480,2025-11-25,73d1a9c7-c40f-40f5-8c2b-717ad7e00483,Automotive,South America,4,178.27200000000002,0.0,BankTransfer,9.0,2.7,713.09
76340,2025-09-05,3d120e7a-0803-4b71-9c87-527291f03262,Home,Europe,4,167.28,0.1,Cash,8.0,4.7,602.21
95984,2025-10-04,7a355759-8350-4c2b-9aa6-ea6832b70c16,Electronics,Europe,3,252.43,0.0,BankTransfer,3.0,3.6,757.29
38092,2023-11-28,c10d1327-9645-40b2-bcce-40da573e4de4,Automotive,Europe,3,212.886,0.05,CreditCard,6.0,3.8,606.73
53142,2025-01-23,8d8748c4-12ab-4acd-a52f-2ae78862923d,Automotive,South America,2,397.69,0.05,BankTransfer,3.0,3.9,755.61
89727,2025-04-29,29d19f4a-16ed-467a-8f86-4ad191113feb,Home,Africa,5,352.57,0.05,PayPal,2.0,3.0,1674.71
45326,2024-04-27,41d6d637-4934-4acb-9173-5d3d5827298f,Electronics,South America,4,319.47,0.0,BankTransfer,9.0,4.3,
2437,2025-12-30,f66c7331-a172-4ee3-83e1-847c8420e0d8,Home,Europe,3,349.79,0.0,Cash,2.0,2.4,1049.37
71941,2023-04-28,ae0ffb93-769d-439b-8518-1416ea188d1a,Beauty,Europe,5,38.03,0.1,PayPal,5.0,4.9,171.14
72938,2025-06-22,701ea9ae-4218-46cd-9b80-47ca4af001d5,Automotive,Oceania,4,104.98,0.05,Cash,5.0,4.4,398.92
91839,2024-05-17,615c68ab-247c-4e20-b8f4-35d9f865ab60,Sports,Asia,3,244.79,0.2,CreditCard,8.0,3.9,587.5
65187,2025-01-30,86533d16-3915-4162-b0b4-542e2372a5eb,Automotive,Oceania,2,419.88,0.1,Cash,1.0,2.5,755.78
49220,2024-07-02,76c5a26b-f773-424d-b09a-0e972eb14567,Automotive,Asia,4,24.88,0.15,Cash,2.0,3.6,84.59
1575,2024-09-22,4cec495b-2267-46e3-ba5b-6ac5de703b72,Home,Europe,2,283.18,0.0,BankTransfer,6.0,2.8,566.36
62393,2023-11-17,83fc7eda-c63b-4662-ae5c-3e02607816a9,Fashion,Africa,2,79.659,0.0,BankTransfer,3.0,2.6,159.32
41135,2024-02-22,1d5723e7-a388-4d72-bd43-a755864a9d07,Home,North America,4,204.7,0.15,CreditCard,4.0,2.7,695.98
92902,2023-05-06,bbe21402-2a5a-4275-a1f6-2c893afbdc4b,Fashion,South America,4,384.61,0.0,BankTransfer,2.0,4.0,1538.44
8621,2024-02-07,f4e1048a-f417-4dc9-b954-018b6be4d062,Sports,North America,5,313.06,0.1,PayPal,1.0,3.3,1408.77
17196,2025-03-16,0c5b672d-6274-4e7b-8e2e-af6fe2622ebf,Fashion,Africa,3,126.45,0.0,CreditCard,1.0,2.4,379.35
97372,2023-09-22,4fcc475f-fb2d-4525-827c-4576f015e45f,Fashion,North America,2,87.53,0.05,BankTransfer,9.0,5.0,166.31
34790,2025-04-18,d0cab89c-9e3e-456a-bf2e-e58ccf164ed5,Sports,Oceania,2,173.48,0.0,CreditCard,4.0,4.3,346.96
41444,2025-04-04,c7b2845e-7b8e-4100-b6b9-4a4fecd5c075,Automotive,North America,2,88.35,0.15,CreditCard,6.0,2.5,150.2
67776,2025-09-04,0769ea1a-5028-430b-9131-3b94dcfae50b,Sports,Europe,1,59.14,0.1,PayPal,6.0,4.5,53.23
58535,2023-02-21,c02d56d7-e626-48b3-b038-98bb4a72e12c,Fashion,Africa,4,165.89,0.0,BankTransfer,1.0,4.8,663.56
46442,2025-11-24,cdf0baa1-5ea1-400e-9f36-840317482564,Sports,North America,5,373.293,0.05,BankTransfer,5.0,2.2,1773.14
69601,2025-04-10,3c3a7da4-507d-4d3d-bac8-32d5c8e9f6ee,Beauty,Asia,3,76.61,0.05,PayPal,9.0,2.2,218.34
31797,2023-07-11,5b9bbe0b-eada-4aab-8fc4-afe20d426fcb,Fashion,North America,1,298.97,0.15,CreditCard,8.0,2.1,254.12
25024,2024-07-09,62cb979d-43ee-4cb8-bdf8-b48b915cb1c6,Home,South America,5,167.54,0.0,CreditCard,7.0,2.4,837.7
60538,2025-10-22,6d76a5b7-8003-4081-b151-3aa95de751d8,Toys,Asia,1,320.03,0.0,CreditCard,9.0,2.3,320.03
41655,2025-02-08,41b97737-7a44-4182-9765-6c32abb4a80d,Toys,Oceania,4,199.1,0.0,Cash,9.0,4.1,796.4
87402,2025-06-12,6ca0b4d7-1e4d-4c1e-bf12-538de40a6c94,Toys,Oceania,2,365.8,0.0,CreditCard,1.0,3.7,731.6
58914,2025-09-15,325229ef-b3b1-4073-b1ac-300497c99412,Automotive,Asia,4,44.63,0.05,Cash,8.0,3.4,169.59
75271,2025-12-09,117fc586-ee5c-4219-a943-b33211bcfbb2,Automotive,Africa,1,498.73,0.05,Cash,7.0,4.9,473.79
56620,2025-04-25,b4294c75-5df7-4720-a025-92a6e89b8731,Fashion,South America,5,215.68,0.0,PayPal,5.0,2.3,1078.4
73815,2024-10-15,7e161961-7d9e-462e-a89d-08af41629314,Fashion,Europe,2,11.8,0.0,CreditCard,3.0,2.5,23.6
5541,2023-11-05,bb5e14d6-5b74-4fdd-9c97-46949884f76d,Fashion,North America,2,280.53,0.0,Cash,5.0,4.8,561.06
30470,2023-11-11,9b9b4213-1fe3-46e7-a4ca-27449ea1c75f,Automotive,Asia,5,272.16900000000004,0.05,BankTransfer,3.0,4.8,1292.8
74274,2025-04-26,dfae9066-a502-4d0c-b24d-9126c2b69d38,Electronics,Oceania,4,403.78,0.1,Cash,5.0,3.0,1453.61
82500,2025-04-29,187b1c2e-6926-43b8-9266-3abd5089f07b,Beauty,North America,5,24.27,0.15,PayPal,6.0,2.1,103.15
89777,2024-09-02,12f3bec3-41e9-4e42-83a9-fcf2aeb199cf,Toys,Africa,2,330.63,0.2,Cash,9.0,2.4,529.01
99506,2025-12-04,bae9ceb0-9df3-41a6-8f88-3544c912b547,Toys,Oceania,2,59.75,0.05,PayPal,3.0,4.5,113.52
74859,2024-01-15,55b19861-16bf-4099-a5de-d7959b6845e5,Toys,Asia,5,498.02,0.15,BankTransfer,4.0,2.3,2116.58
71576,2024-09-06,0526c0b5-c34b-4818-a407-7814057689ef,Beauty,Asia,5,229.59,0.0,Cash,1.0,3.6,1147.95
35742,2025-04-11,813f5d12-ae59-4144-962a-c83a376138ca,Home,Asia,4,6.95,0.1,Cash,4.0,2.2,25.02
32427,2023-04-11,111f9dbf-5593-4c98-9d73-aa6ff1dc15bc,Home,Europe,4,488.99,0.0,BankTransfer,4.0,2.4,1955.96
85848,2024-07-24,64ace3b6-9e91-44fd-a24a-f0189a455871,Electronics,Europe,2,16.46,0.0,BankTransfer,9.0,2.6,32.92
63155,2025-06-12,97d93595-9d77-4683-9227-aac41e903705,Electronics,South America,1,161.24,0.05,BankTransfer,1.0,4.5,153.18
13507,2025-02-07,6158a7f8-270a-4676-b209-04fb0814b870,Fashion,Oceania,5,255.07,0.05,PayPal,8.0,2.2,1211.58
75618,2025-08-07,f817d46b-b351-4be8-9971-c1399ec8956a,Toys,Africa,2,173.41,0.0,BankTransfer,6.0,4.4,346.82
93244,2025-11-04,bd3269e7-bffb-446f-88e0-83dfca1a55f5,Sports,North America,4,379.764,0.0,Cash,1.0,4.4,1519.06
18064,2024-06-08,95b4a962-4372-4a34-96d5-8607c88e4c47,Electronics,Oceania,3,344.66,0.0,CreditCard,2.0,3.0,1033.98
67725,2023-04-25,84757257-b378-4d7a-a59f-939202800850,Sports,South America,3,209.67,0.0,PayPal,5.0,4.8,629.01
15866,2023-01-30,8bb2d4e3-8143-46e8-922d-4ad9ccb8e56f,Automotive,Europe,3,5.27,0.0,PayPal,9.0,4.0,15.81
6805,2023-12-20,5c098a5c-585d-4d17-9258-14d9638cf9e3,Sports,Asia,5,269.96,0.0,PayPal,8.0,3.6,1349.8
90355,2024-12-24,40faa7ae-e150-4cb7-a156-8334f907a338,Automotive,Africa,2,119.43,0.0,PayPal,9.0,4.3,238.86
51131,2025-06-26,4bb7cd63-022e-4824-baff-4ea7cd24b532,Fashion,Oceania,1,150.89,0.05,PayPal,5.0,3.9,143.35
65190,2025-09-04,8afa0c5e-e62b-4207-b9a1-c64ad53de14a,Beauty,Africa,4,495.74,0.0,Cash,2.0,3.4,1982.96
70146,2024-11-15,bcb08f0f-9a4a-4ffd-91db-ded0cbf4f192,Beauty,North America,2,209.187,0.15,Cash,7.0,3.2,355.62
9294,2024-12-31,ecea934f-263d-479a-83ba-c96e3c8f5a90,Home,Oceania,1,153.99,0.0,BankTransfer,1.0,4.2,153.99
86713,2023-01-27,b55a33f4-ff42-42d6-b242-9c28db87de0f,Toys,Asia,1,290.63,0.05,CreditCard,6.0,5.0,276.1
22916,2023-11-04,74cdae7e-73ba-4afd-a6d7-1157b8faa516,Home,Europe,2,349.56,0.0,CreditCard,4.0,4.2,699.12
30175,2024-04-02,3bb77cfa-c36f-49c4-a176-a48353cc8405,Fashion,Africa,4,308.5,0.05,PayPal,1.0,3.3,1172.3
87009,2023-04-18,d86d40b3-1bbe-4de1-813b-28768731d008,Toys,South America,3,231.08,0.0,CreditCard,9.0,2.3,693.24
44419,2025-06-27,feb88192-1599-4d5a-be4a-deac3a39d050,Electronics,Oceania,4,409.54,0.0,BankTransfer,9.0,2.6,1638.16
19824,2024-04-08,0cbb5bb9-3a79-4543-8340-52fa2a291267,Sports,Africa,2,145.98,0.1,PayPal,6.0,5.0,262.76
25585,2024-06-26,3cb58848-263a-4c25-9dfd-0060ea672ea7,Fashion,Oceania,1,149.35,0.0,BankTransfer,3.0,3.3,149.35
65542,2024-03-20,e9139562-34b8-4dc0-a00c-a70ed3739793,Sports,Europe,2,29.7,0.05,Cash,9.0,2.7,56.43
60702,2025-08-07,c34a3e3a-8377-4534-8649-c6f8655f7af1,Toys,South America,2,81.71,0.0,PayPal,9.0,2.5,163.42
40475,2023-10-25,f2e9984e-99bd-4dcb-8f78-4fb7db004526,Electronics,Oceania,4,156.25,0.0,Cash,1.0,2.4,625.0
48741,2023-05-20,21ef42cc-1b89-46aa-a1bd-240181ec72e8,Fashion,North America,4,182.35,0.0,BankTransfer,4.0,3.8,729.4
54189,2025-07-23,21a88346-cf3c-4f88-9ea4-6f40a83b3d55,Toys,North America,5,81.11,0.1,CreditCard,5.0,2.3,365.0
87739,2025-11-01,661df416-d825-4e98-9a3b-143f40768c67,Automotive,Asia,3,368.568,0.0,Cash,7.0,4.3,1105.7
71266,2025-08-05,702cbbe4-aaaf-4df8-a9af-078af28b96d5,Toys,Oceania,3,308.61,0.05,PayPal,5.0,4.0,879.54
78112,2025-05-17,2f5c0b4a-8948-4426-bd2d-972f956acb37,Fashion,North America,1,6.57,0.0,Cash,1.0,3.7,6.57
68718,2024-06-23,4cf9f844-12da-4aa1-ab10-aaa46ea180c8,Fashion,Europe,4,230.91,0.0,PayPal,1.0,3.0,923.64
95066,2025-04-05,029105c1-c548-4918-9b3d-b2e37b226a68,Beauty,Asia,5,381.65,0.0,CreditCard,1.0,4.8,1908.25
21796,2024-08-20,a2bcdf45-98a2-4020-ae18-5055b2fc8f24,Automotive,South America,2,488.34,0.05,CreditCard,2.0,2.0,927.85
65308,2024-12-15,32ab5afb-d127-469a-904f-892144fa6821,Fashion,Europe,4,97.89,0.15,BankTransfer,9.0,2.5,332.83
12525,2025-10-12,f62f7486-bfb6-4261-b70c-a09a809c2262,Home,Asia,2,286.34,0.05,PayPal,8.0,2.5,544.05
21352,2025-01-08,43d84d8b-a41d-43c8-a7bb-ce7e42dd966b,Electronics,Europe,4,43.12,0.05,PayPal,9.0,3.0,163.86
65771,2024-04-16,32073242-57af-4a28-a7ca-c3ee9502ecc4,Home,South America,2,245.23,0.2,BankTransfer,1.0,3.0,392.37
22200,2023-05-21,1988b7ec-4a09-4bef-881e-fa1ff412b349,Toys,South America,2,387.52,0.0,CreditCard,7.0,2.4,775.04
1748,2025-05-22,7eef09ab-da14-4a47-b823-51d9d94df188,Automotive,North America,4,138.55,0.0,BankTransfer,9.0,3.5,554.2
77382,2023-05-25,c9fde1eb-c3aa-4fe0-bfa2-e68406c7b6cf,Home,North America,1,318.53,0.15,Cash,6.0,4.4,270.75
89962,2024-05-03,65e76376-d4b8-48e5-8126-855e9d3c23f2,Fashion,South America,3,238.56,0.0,PayPal,6.0,4.5,715.68
33944,2024-02-26,94ea0fc5-eed4-4e63-929e-798b53fbf38d,Beauty,Asia,5,69.12,0.0,CreditCard,2.0,3.1,345.6
99926,2025-09-17,7860d001-3c24-4d11-aeab-1a90c8c15d85,Beauty,Africa,4,332.38,0.0,CreditCard,3.0,4.0,1329.52
43769,2025-04-13,b1bfee53-04ce-4c38-b826-a5f5310eb491,Home,Europe,4,135.46,0.1,CreditCard,3.0,2.5,487.66
22542,2024-07-29,94eb98ec-f7b0-44ac-8be8-79252db5322b,Toys,Africa,2,229.05,0.0,Cash,6.0,2.0,458.1
1957,2023-02-27,a605b7c9-fb07-4e93-8a37-31ab0be3534a,Home,Europe,3,84.18,0.15,CreditCard,7.0,4.4,214.66
6001,2024-04-30,d0b66c10-6bfd-41bc-9a93-03eae75ec164,Automotive,Oceania,1,425.17,0.0,BankTransfer,5.0,4.8,425.17
99269,2024-01-13,ddd3f8f9-8042-4e9d-9e56-d7490ae12d01,Beauty,South America,5,80.94,0.1,Cash,1.0,2.8,364.23
42700,2025-03-13,747c6372-a413-4979-9b78-6ce8109425cc,Fashion,Oceania,2,167.94,0.0,Cash,8.0,2.4,335.88
21974,2024-10-24,f6d7607d-cea2-4164-a039-18313fd915e3,Home,North America,4,448.94,0.0,BankTransfer,5.0,4.0,1795.76
54725,2023-01-23,71a48a5f-ec97-4450-aeee-55c47710512c,Sports,Asia,3,426.38,0.05,BankTransfer,5.0,4.4,1215.18
87127,2023-02-26,13be6959-b2a2-499f-980a-1a74a8d5e224,Toys,Europe,2,243.2,0.15,PayPal,4.0,3.0,413.44
78722,2025-06-06,5be02370-0e8a-4d50-9453-4d157348a697,Toys,South America,3,107.58,0.0,Cash,5.0,4.7,322.74
65834,2024-06-17,53d69df8-6529-46fd-9f57-94fea0966da8,Home,Asia,1,236.55,0.05,BankTransfer,6.0,3.0,224.72
9754,2023-12-12,0f92b3fb-081d-45b6-a224-81801d4ac6f9,Home,Europe,4,185.88,0.05,Cash,7.0,2.9,706.34
38671,2025-06-22,901c8a06-a2ac-4255-abbd-c44698bf9cec,Beauty,Asia,4,140.11,0.1,BankTransfer,9.0,4.2,504.4
77677,2023-10-04,631ef4d2-f13d-4812-8a12-43c1d5df8990,Automotive,Africa,2,377.9,0.05,Cash,2.0,4.8,718.01
68734,2024-10-01,adc8ea51-1998-47d6-9552-13e59e193fdb,Fashion,Asia,2,428.47,0.0,CreditCard,1.0,5.0,856.94
51074,2025-08-29,184393e6-d769-47c1-a6fd-52068ae9fab7,Toys,Africa,3,26.47,0.0,CreditCard,2.0,4.1,79.41
17841,2023-08-31,bab37acd-d952-45e1-a768-81328a9b7814,Automotive,Oceania,1,128.9,0.1,Cash,3.0,3.4,116.01
19003,2023-04-24,b4c52729-f7bf-4e41-8cfc-6b839b987781,Sports,Oceania,2,241.93,0.0,Cash,6.0,3.7,483.86
24495,2023-05-02,5ac290a5-67b4-490b-b1ad-694fabd6ac7f,Home,Oceania,2,371.4,0.0,CreditCard,7.0,2.8,742.8
31452,2023-06-29,a8be954f-dce6-493e-a8c7-bdd7adabe067,Sports,Africa,4,360.69,0.0,CreditCard,3.0,2.1,1442.76
15366,2023-01-07,21198e7e-9ec4-4786-8327-6984e0ad133d,Electronics,Oceania,3,170.44,0.05,CreditCard,7.0,4.6,485.75
95343,2024-11-21,18f81d0e-b9fc-4c2e-baa3-1a0bcba74bd2,Toys,South America,5,100.458,0.0,PayPal,5.0,2.8,
66323,2023-04-15,f646ecd0-52ad-4518-8e74-dd164fe45fbb,Fashion,North America,5,458.78,0.1,Cash,8.0,2.3,2064.51
69946,2023-03-26,e2f05428-42aa-4709-b820-cad24b4b04fb,Beauty,Africa,3,346.36,0.05,CreditCard,6.0,4.7,987.13
88129,2024-01-08,5c8fa643-2dc6-4d2c-9429-3c84738b0e4d,Beauty,Europe,3,303.06,0.0,Cash,2.0,2.4,909.18
6484,2024-05-22,57f46801-69a2-4466-94c6-d16d569186b9,Electronics,North America,1,417.11,0.0,Cash,4.0,3.6,417.11
87672,2023-04-26,cf42dd2b-316f-4d81-97a2-f01b44c485ff,Electronics,Oceania,3,355.03,0.05,Cash,9.0,4.5,1011.84
47522,2024-06-01,2766b577-f774-4283-a259-9e8c1fd73a2e,Toys,Oceania,1,409.26,0.0,BankTransfer,8.0,3.9,409.26
57096,2023-08-01,9897d90d-c81f-4eb9-9f3c-77b681a4ee43,Beauty,Africa,5,195.19,0.05,PayPal,2.0,4.5,927.15
3417,2025-10-24,2804335a-3311-45e0-ac5c-ce54210c78d9,Electronics,North America,4,178.62,0.05,PayPal,9.0,2.1,678.76
28840,2023-12-10,b85a295a-7229-4502-a2b8-608c4c6eaa33,Beauty,Oceania,4,269.85,0.0,PayPal,8.0,3.3,1079.4
50248,2023-01-15,5329d1d6-28c2-4521-8a4a-c7d27fd056d1,Beauty,South America,3,35.33,0.0,PayPal,1.0,4.0,105.99
43854,2024-07-16,cd72f297-2cc7-41b5-b947-6077f731904f,Beauty,Africa,3,368.57,0.0,Cash,9.0,3.7,1105.71
29535,2024-10-09,b1ae9176-f6dc-49f6-884b-5f169a21aea8,Automotive,North America,2,358.0,0.0,CreditCard,3.0,2.4,716.0
53290,2024-01-12,52857cd5-2f2a-49be-9176-b926f11a31ee,Home,South America,5,400.85,0.0,BankTransfer,4.0,3.8,2004.25
75663,2023-12-08,8dd906f8-cb3f-4a67-be17-c4a5d8563c2f,Sports,Asia,4,114.81,0.1,PayPal,4.0,3.5,413.32
52302,2024-10-31,299ebd2b-cde6-4708-8ca3-e804e3cc21fc,Beauty,Oceania,1,183.03,0.0,PayPal,9.0,2.1,183.03
14645,2023-06-15,25a3dcf6-a1ed-475b-9ef9-d51fe329c512,Toys,Oceania,2,206.33,0.05,Cash,6.0,4.4,392.03
98584,2025-07-15,e70de55b-590d-4f58-b0c6-5aebc30cf778,Electronics,Oceania,3,378.19,0.0,Cash,7.0,3.3,1134.57
